gtbboxid,classid,imageid,lx,rx,ty,by,difficult,split
10629,10630,4111,0.1980,0.7832,0.0281,0.8422,0,train
10630,10631,4111,0.7391,0.9984,0.3664,0.8898,0,train
10631,10632,4112,0.2324,0.9598,0.0000,0.9828,0,train
10632,10633,4113,0.0000,0.7328,0.0004,0.4277,0,train
10633,10634,4113,0.4582,0.8730,0.0902,0.4285,0,train
10634,10635,4113,0.8664,0.9992,0.1359,0.3422,0,train
10635,10636,4113,0.8785,0.9996,0.3121,0.4660,0,train
10636,10637,4114,0.0961,0.9992,0.2082,0.7840,0,train
10637,10638,4115,0.1305,0.8414,0.1383,0.6617,0,train
10638,10639,4116,0.0402,0.9973,0.0055,0.9023,0,train
10639,10640,4117,0.0000,0.2484,0.2371,0.5098,0,train
10640,10641,4117,0.1695,0.3602,0.2535,0.4762,0,train
10641,10642,4118,0.5152,0.7160,0.5902,0.8957,0,train
10642,10643,4118,0.7137,0.8113,0.6445,0.8617,0,train
10643,10644,4118,0.7766,0.9094,0.7066,0.8668,0,train
10644,10645,4119,0.2535,0.6355,0.6262,0.9566,0,train
10645,10646,4119,0.0000,0.9984,0.1875,0.9984,0,train
10646,10647,4120,0.7977,0.9930,0.2512,0.8660,0,train
10647,10648,4120,0.0391,0.3609,0.5715,0.8020,0,train
10648,10649,4121,0.0000,0.1453,0.3090,0.7848,0,train
10649,10650,4121,0.1133,0.9977,0.0000,0.8766,0,train
10650,10651,4122,0.1215,0.8441,0.2020,0.7590,0,train
10651,10652,4123,0.1836,0.3977,0.2398,0.9836,0,train
10652,10653,4124,0.0000,0.9203,0.0000,0.7953,0,train
10653,10654,4125,0.0102,0.4023,0.5434,0.8660,0,train
10654,10655,4125,0.0273,0.9711,0.2082,0.9793,0,train
10655,10656,4125,0.4898,0.5398,0.8609,0.9000,0,train
10656,10657,4126,0.0449,0.1926,0.3527,0.5285,0,train
10657,10658,4126,0.0887,0.3145,0.3641,0.5672,0,train
10658,10659,4126,0.4500,0.6516,0.3641,0.5188,0,train
10659,10660,4126,0.7664,0.9211,0.4562,0.5375,0,train
10660,10661,4127,0.1074,0.9316,0.1977,0.7445,0,train
10661,10662,4127,0.8562,1.0000,0.2012,0.7379,0,train
10662,10663,4128,0.0000,0.9984,0.3328,0.6969,0,train
10663,10664,4129,0.0000,0.9969,0.0969,0.7547,0,train
10664,10665,4130,0.2098,0.9918,0.0891,0.7312,0,train
10665,10666,4131,0.0000,0.4062,0.1734,0.9984,0,train
10666,10667,4131,0.4656,0.6312,0.2465,0.9613,0,train
10667,10668,4131,0.6266,0.9984,0.0000,0.9984,0,train
10668,10669,4132,0.0004,0.9699,0.0004,0.6277,0,train
10669,10670,4132,0.9211,0.9992,0.0000,0.5484,0,train
10670,10671,4133,0.0000,0.8844,0.0133,0.9352,0,train
10671,10672,4133,0.9480,0.9988,0.5492,0.7242,0,train
10672,10673,4134,0.1309,0.7051,0.3320,0.9055,0,train
10673,10674,4135,0.0715,0.9785,0.1027,0.8426,0,train
10674,10675,4136,0.2395,0.9996,0.0000,0.7438,0,train
10675,10676,4137,0.2652,0.9988,0.1785,0.7652,0,train
10676,10677,4138,0.0004,0.0824,0.4246,0.7441,0,train
10677,10678,4138,0.0387,0.9988,0.0266,0.7859,0,train
10678,10679,4139,0.0000,0.2578,0.7496,0.9988,0,train
10679,10680,4139,0.3898,0.9867,0.5922,0.9641,0,train
10680,10681,4140,0.3340,0.8504,0.6102,0.7758,0,train
10681,10682,4140,0.8305,0.9602,0.6441,0.7652,0,train
10682,10683,4141,0.0441,0.9074,0.0184,0.9051,0,train
10683,10684,4142,0.8051,0.9965,0.2648,0.5445,0,train
10684,10685,4142,0.3523,0.8570,0.2676,0.5355,0,train
10685,10686,4143,0.1699,0.3223,0.3113,0.3918,0,train
10686,10687,4143,0.2469,1.0000,0.3805,0.7727,0,train
10687,10688,4143,0.9441,0.9996,0.4445,0.6648,0,train
10688,10689,4144,0.6797,0.8500,0.4402,0.6582,0,train
10689,10690,4144,0.0000,0.0344,0.5859,0.7000,0,train
10690,10691,4144,0.0000,0.0656,0.7750,0.9359,0,train
10691,10692,4144,0.0000,0.1688,0.5371,0.6738,0,train
10692,10693,4144,0.1492,0.2633,0.5332,0.5996,0,train
10693,10694,4144,0.1813,0.3281,0.7023,0.8570,0,train
10694,10695,4144,0.1879,0.3559,0.4152,0.5770,0,train
10695,10696,4144,0.1898,0.2445,0.3629,0.3949,0,train
10696,10697,4144,0.1891,0.3250,0.5660,0.6559,0,train
10697,10698,4144,0.1988,0.2887,0.2555,0.3555,0,train
10698,10699,4144,0.2203,0.3609,0.6312,0.7766,0,train
10699,10700,4144,0.2656,0.3812,0.5941,0.7293,0,train
10700,10701,4144,0.2750,0.4062,0.8953,0.9984,0,train
10701,10702,4144,0.2906,0.3688,0.3121,0.3770,0,train
10702,10703,4144,0.3082,0.4324,0.7754,0.8871,0,train
10703,10704,4144,0.3398,0.4133,0.5887,0.6816,0,train
10704,10705,4144,0.3480,0.4660,0.3203,0.3953,0,train
10705,10706,4144,0.3629,0.4105,0.6875,0.7375,0,train
10706,10707,4144,0.4105,0.5129,0.3738,0.4637,0,train
10707,10708,4144,0.4508,0.5383,0.2773,0.3727,0,train
10708,10709,4144,0.4605,0.5941,0.4016,0.5516,0,train
10709,10710,4144,0.4777,0.6035,0.5973,0.7371,0,train
10710,10711,4144,0.4887,0.5785,0.8176,0.8824,0,train
10711,10712,4144,0.5055,0.5602,0.3750,0.4203,0,train
10712,10713,4144,0.5145,0.6199,0.8586,0.9555,0,train
10713,10714,4144,0.5145,0.6246,0.4809,0.6160,0,train
10714,10715,4144,0.5426,0.5887,0.8113,0.8480,0,train
10715,10716,4144,0.6031,0.6594,0.4910,0.5730,0,train
10716,10717,4144,0.6051,0.6746,0.3590,0.4176,0,train
10717,10718,4144,0.6188,0.7094,0.5773,0.7086,0,train
10718,10719,4144,0.6867,0.7273,0.3754,0.4324,0,train
10719,10720,4144,0.6867,0.8195,0.3934,0.5285,0,train
10720,10721,4144,0.7766,0.8719,0.2520,0.3840,0,train
10721,10722,4144,0.7840,0.9020,0.3570,0.5305,0,train
10722,10723,4144,0.8359,0.9437,0.2832,0.4230,0,train
10723,10724,4144,0.8609,1.0000,0.9008,0.9992,0,train
10724,10725,4144,0.8680,0.9992,0.5551,0.7371,0,train
10725,10726,4144,0.9004,0.9934,0.4289,0.5523,0,train
10726,10727,4144,0.9645,0.9996,0.4133,0.4883,0,train
10727,10728,4144,0.9742,0.9992,0.8637,0.8988,0,train
10728,10729,4144,0.9836,0.9992,0.9004,0.9418,0,train
10729,10730,4145,0.0000,0.9984,0.0000,0.8875,0,train
10730,10731,4146,0.0391,0.2516,0.4500,0.5094,0,train
10731,10732,4146,0.2211,0.3148,0.4453,0.5203,0,train
10732,10733,4146,0.3227,0.5898,0.2898,0.5164,0,train
10733,10734,4146,0.6492,0.9992,0.3766,0.5797,0,train
10734,10735,4147,0.0355,0.5082,0.0203,0.5547,0,train
10735,10736,4148,0.0000,0.6047,0.0766,0.9313,0,train
10736,10737,4149,0.0000,0.9984,0.0961,0.7758,0,train
10737,10738,4150,0.0004,0.2309,0.0000,0.8063,0,train
10738,10739,4150,0.2203,0.3688,0.1539,0.7570,0,train
10739,10740,4150,0.3113,0.4355,0.1680,0.7023,0,train
10740,10741,4150,0.4238,0.5184,0.2684,0.6395,0,train
10741,10742,4150,0.4910,0.5934,0.4152,0.6395,0,train
10742,10743,4150,0.5750,0.8812,0.3387,0.6816,0,train
10743,10744,4150,0.9066,0.9996,0.3172,0.6484,0,train
10744,10745,4151,0.0000,0.9484,0.0016,0.9984,0,train
10745,10746,4152,0.0000,0.6687,0.0000,0.5703,0,train
10746,10747,4153,0.0000,0.1734,0.4172,0.6469,0,train
10747,10748,4153,0.1227,0.3945,0.5145,0.6699,0,train
10748,10749,4153,0.1660,0.4840,0.2246,0.5645,0,train
10749,10750,4153,0.3473,0.9996,0.1805,0.8742,0,train
10750,10751,4154,0.0000,0.9984,0.0645,0.8449,0,train
10751,10752,4155,0.0000,0.9984,0.3375,0.9984,0,train
10752,10753,4156,0.7035,0.9777,0.2480,0.6332,0,train
10753,10754,4156,0.1281,0.7406,0.3012,0.5723,0,train
10754,10755,4157,0.0000,0.1250,0.0000,0.5594,0,train
10755,10756,4157,0.0316,0.7934,0.1527,0.6738,0,train
10756,10757,4157,0.7875,0.9984,0.0473,0.5809,0,train
10757,10758,4158,0.2211,0.9992,0.3973,0.8590,0,train
10758,10759,4158,0.4293,0.8504,0.4305,0.8727,0,train
10759,10760,4159,0.1895,0.9012,0.0281,0.9531,0,train
10760,10761,4160,0.0000,0.0969,0.4348,0.6559,0,train
10761,10762,4160,0.2844,0.4000,0.4895,0.5543,0,train
10762,10763,4160,0.4844,0.5625,0.4996,0.5754,0,train
10763,10764,4160,0.5516,0.7859,0.4668,0.5785,0,train
10764,10765,4160,0.8719,0.9984,0.4605,0.6895,0,train
10765,10766,4161,0.4125,0.4969,0.5621,0.6457,0,train
10766,10767,4162,0.3309,0.6707,0.2141,0.4875,0,train
10767,10768,4163,0.0000,0.1391,0.0000,0.8172,0,train
10768,10769,4163,0.1273,0.3852,0.0000,0.8984,0,train
10769,10770,4163,0.3602,0.5523,0.0004,0.8621,0,train
10770,10771,4163,0.5039,0.6461,0.0000,0.8375,0,train
10771,10772,4163,0.5816,0.7496,0.0254,0.8246,0,train
10772,10773,4163,0.6902,0.8066,0.1449,0.8113,0,train
10773,10774,4163,0.7523,0.8492,0.1449,0.8129,0,train
10774,10775,4163,0.8492,0.9148,0.3098,0.7918,0,train
10775,10776,4163,0.9141,0.9703,0.4102,0.8148,0,train
10776,10777,4163,0.9637,0.9988,0.5969,0.8016,0,train
10777,10778,4164,0.0555,0.2008,0.2691,0.5105,0,train
10778,10779,4164,0.3762,0.4973,0.4520,0.5590,0,train
10779,10780,4164,0.4969,0.6937,0.4305,0.6586,0,train
10780,10781,4165,0.4437,0.9969,0.0000,0.9984,0,train
10781,10782,4166,0.0031,0.2562,0.0977,0.4539,0,train
10782,10783,4166,0.2555,0.5133,0.1660,0.4934,0,train
10783,10784,4166,0.5262,0.8223,0.3000,0.6062,0,train
10784,10785,4166,0.5574,0.8535,0.2492,0.3695,0,train
10785,10786,4167,0.3422,0.9672,0.0402,0.9582,0,train
10786,10787,4167,0.0000,0.0906,0.4461,0.8445,0,train
10787,10788,4168,0.1469,0.3719,0.2496,0.3645,0,train
10788,10789,4168,0.2297,0.3359,0.2152,0.2676,0,train
10789,10790,4168,0.2410,0.4840,0.1699,0.3004,0,train
10790,10791,4169,0.0484,0.3500,0.3086,0.6289,0,train
10791,10792,4169,0.3180,0.6227,0.3445,0.6273,0,train
10792,10793,4169,0.5687,0.6688,0.4012,0.5223,0,train
10793,10794,4169,0.6477,0.6992,0.4305,0.5305,0,train
10794,10795,4169,0.6941,0.7605,0.4207,0.5168,0,train
10795,10796,4169,0.7473,0.9340,0.2727,0.6148,0,train
10796,10797,4169,0.9051,0.9996,0.0734,0.6734,0,train
10797,10798,4170,0.0000,0.3344,0.6496,0.9988,0,train
10798,10799,4170,0.0004,0.2512,0.2937,0.4062,0,train
10799,10800,4170,0.0027,0.4879,0.4645,0.8121,0,train
10800,10801,4170,0.2266,0.3688,0.3047,0.3844,0,train
10801,10802,4170,0.2996,0.9988,0.2918,0.9988,0,train
10802,10803,4171,0.2238,0.6699,0.3016,0.5641,0,train
10803,10804,4171,0.6301,0.7746,0.3770,0.4965,0,train
10804,10805,4172,0.0000,0.1656,0.3426,0.4012,0,train
10805,10806,4172,0.0004,0.2512,0.4156,0.6266,0,train
10806,10807,4172,0.1719,0.2250,0.3488,0.3855,0,train
10807,10808,4172,0.2359,0.2984,0.3242,0.3977,0,train
10808,10809,4172,0.2922,0.3500,0.3371,0.3910,0,train
10809,10810,4172,0.3922,0.4422,0.3293,0.3676,0,train
10810,10811,4172,0.3922,1.0000,0.0000,0.9984,0,train
10811,10812,4173,0.1047,0.8078,0.2402,0.6207,0,train
10812,10813,4174,0.0000,0.9984,0.0000,0.9984,0,train
10813,10814,4175,0.0352,0.0727,0.6496,0.6832,0,train
10814,10815,4175,0.0371,0.1098,0.8645,0.9293,0,train
10815,10816,4175,0.0637,0.0988,0.7012,0.7379,0,train
10816,10817,4175,0.0645,0.1402,0.7723,0.8152,0,train
10817,10818,4175,0.1352,0.1914,0.6500,0.6875,0,train
10818,10819,4175,0.1426,0.1949,0.5574,0.6004,0,train
10819,10820,4175,0.1562,0.1891,0.7027,0.7613,0,train
10820,10821,4175,0.1715,0.2145,0.9102,0.9336,0,train
10821,10822,4175,0.1891,0.2281,0.6918,0.7348,0,train
10822,10823,4175,0.1891,0.2437,0.8762,0.9098,0,train
10823,10824,4175,0.2188,0.2484,0.6699,0.7113,0,train
10824,10825,4175,0.2313,0.2562,0.9480,0.9691,0,train
10825,10826,4175,0.2320,0.2711,0.8973,0.9387,0,train
10826,10827,4175,0.2574,0.2910,0.6359,0.6750,0,train
10827,10828,4175,0.2648,0.3180,0.5953,0.6359,0,train
10828,10829,4175,0.2840,0.3098,0.8801,0.9152,0,train
10829,10830,4175,0.2910,0.3637,0.8113,0.8559,0,train
10830,10831,4175,0.3180,0.3508,0.9020,0.9449,0,train
10831,10832,4175,0.3187,0.3500,0.5707,0.6152,0,train
10832,10833,4175,0.3328,0.3813,0.8938,0.9328,0,train
10833,10834,4175,0.3352,0.3586,0.7437,0.7812,0,train
10834,10835,4175,0.3664,0.3836,0.7406,0.7797,0,train
10835,10836,4175,0.3871,0.4457,0.8859,0.9391,0,train
10836,10837,4175,0.4016,0.4234,0.6820,0.7227,0,train
10837,10838,4175,0.4402,0.5160,0.8332,0.8746,0,train
10838,10839,4175,0.4500,0.6672,0.7227,0.8867,0,train
10839,10840,4175,0.4926,0.5340,0.9117,0.9602,0,train
10840,10841,4175,0.5023,0.5336,0.7922,0.8250,0,train
10841,10842,4175,0.5129,0.5652,0.7391,0.7797,0,train
10842,10843,4175,0.5188,0.5891,0.8902,0.9660,0,train
10843,10844,4175,0.6770,0.7215,0.9281,0.9984,0,train
10844,10845,4175,0.6816,0.7090,0.6734,0.7062,0,train
10845,10846,4175,0.7129,0.7402,0.6750,0.7234,0,train
10846,10847,4175,0.7215,0.7738,0.9387,0.9988,0,train
10847,10848,4175,0.7750,0.8313,0.8277,0.8926,0,train
10848,10849,4175,0.8266,0.8578,0.5773,0.6102,0,train
10849,10850,4175,0.8305,0.8773,0.8430,0.9039,0,train
10850,10851,4175,0.8520,0.9012,0.9359,0.9984,0,train
10851,10852,4175,0.8656,0.9062,0.6402,0.6848,0,train
10852,10853,4176,0.0000,0.9984,0.2609,0.7359,0,train
10853,10854,4176,0.0211,0.1680,0.4508,0.6539,0,train
10854,10855,4176,0.1672,0.2250,0.4434,0.6832,0,train
10855,10856,4176,0.2227,0.2727,0.4016,0.7094,0,train
10856,10857,4176,0.2754,0.3371,0.3137,0.6926,0,train
10857,10858,4176,0.3414,0.3805,0.4191,0.6902,0,train
10858,10859,4176,0.3813,0.4266,0.3191,0.6996,0,train
10859,10860,4176,0.4250,0.4578,0.2766,0.6703,0,train
10860,10861,4176,0.4543,0.5160,0.3211,0.6648,0,train
10861,10862,4176,0.5277,0.6301,0.4289,0.6648,0,train
10862,10863,4176,0.6324,0.6676,0.4141,0.6891,0,train
10863,10864,4176,0.6680,0.7164,0.4207,0.6887,0,train
10864,10865,4176,0.7215,0.7691,0.3922,0.6937,0,train
10865,10866,4176,0.7688,0.8703,0.3660,0.7059,0,train
10866,10867,4176,0.8633,0.9227,0.4582,0.6371,0,train
10867,10868,4176,0.9230,0.9738,0.4539,0.7070,0,train
10868,10869,4176,0.9617,0.9961,0.4828,0.7422,0,train
10869,10870,4177,0.5117,0.9008,0.1797,0.4391,0,train
10870,10871,4177,0.0000,0.1281,0.2328,0.4719,0,train
10871,10872,4177,0.9129,0.9996,0.2266,0.4328,0,train
10872,10873,4178,0.0012,0.1113,0.2805,0.9555,0,train
10873,10874,4178,0.1363,0.7684,0.0879,0.8934,0,train
10874,10875,4179,0.0184,0.4520,0.0234,0.9281,0,train
10875,10876,4179,0.4000,0.4875,0.1937,0.4750,0,train
10876,10877,4179,0.5691,0.9996,0.1367,0.9992,0,train
10877,10878,4180,0.0000,0.1172,0.0000,0.7547,0,train
10878,10879,4180,0.1125,0.2391,0.0000,0.6219,0,train
10879,10880,4180,0.2359,0.3234,0.3500,0.5281,0,train
10880,10881,4180,0.3180,0.4664,0.3996,0.5379,0,train
10881,10882,4180,0.4406,0.5219,0.3000,0.4969,0,train
10882,10883,4180,0.5281,0.6719,0.0000,0.4281,0,train
10883,10884,4180,0.5977,0.9992,0.0000,0.6937,0,train
10884,10885,4180,0.6672,0.9016,0.0000,0.1688,0,train
10885,10886,4181,0.1297,0.5984,0.6672,0.9750,0,train
10886,10887,4182,0.0691,0.9637,0.0355,0.9535,0,train
10887,10888,4182,0.0004,0.1684,0.5660,0.8059,0,train
10888,10889,4182,0.0023,0.1820,0.4031,0.6672,0,train
10889,10890,4183,0.0000,0.9984,0.0000,0.9984,0,train
10890,10891,4184,0.1301,0.8371,0.1074,0.9160,0,train
10891,10892,4185,0.0453,0.3172,0.5211,0.7539,0,train
10892,10893,4186,0.4742,0.6852,0.3465,0.5426,0,train
10893,10894,4186,0.0000,0.3359,0.0000,0.7766,0,train
10894,10895,4186,0.4426,0.5074,0.2703,0.3500,0,train
10895,10896,4187,0.0000,0.9984,0.0000,0.9906,0,train
10896,10897,4188,0.8180,0.9961,0.4781,0.6578,0,train
10897,10898,4188,0.5840,0.8035,0.5199,0.6316,0,train
10898,10899,4189,0.0598,0.7277,0.1156,0.5578,0,train
10899,10900,4190,0.0000,0.9984,0.0000,0.9984,0,train
10900,10901,4191,0.1516,0.9719,0.0305,0.8117,0,train
10901,10902,4192,0.0043,0.9426,0.6156,0.9984,0,train
10902,10903,4193,0.0000,0.1953,0.3195,0.7273,0,train
10903,10904,4193,0.1863,0.2809,0.3066,0.5309,0,train
10904,10905,4193,0.2875,0.3875,0.3125,0.4719,0,train
10905,10906,4193,0.3883,0.5164,0.3328,0.5141,0,train
10906,10907,4193,0.4910,0.6324,0.3504,0.4527,0,train
10907,10908,4193,0.6328,0.6891,0.3570,0.4523,0,train
10908,10909,4193,0.7195,0.7742,0.2824,0.3629,0,train
10909,10910,4193,0.7738,0.8277,0.2801,0.3590,0,train
10910,10911,4193,0.8547,0.9234,0.3504,0.4387,0,train
10911,10912,4193,0.9246,0.9645,0.3539,0.4305,0,train
10912,10913,4193,0.9602,0.9992,0.3617,0.4570,0,train
10913,10914,4194,0.0949,0.8926,0.2594,0.7828,0,train
10914,10915,4195,0.0633,0.9461,0.1953,0.9516,0,train
10915,10916,4196,0.2582,0.5934,0.3574,0.5566,0,train
10916,10917,4197,0.3242,0.5805,0.2281,0.5563,0,train
10917,10918,4197,0.0570,0.2055,0.2980,0.7176,0,train
10918,10919,4197,0.2793,0.3488,0.2480,0.3379,0,train
10919,10920,4197,0.5070,0.6180,0.2293,0.4051,0,train
10920,10921,4197,0.6992,0.9602,0.4242,0.6898,0,train
10921,10922,4197,0.8617,0.9992,0.2699,0.5238,0,train
10922,10923,4198,0.0105,0.7051,0.2230,0.7973,0,train
10923,10924,4199,0.0152,0.6082,0.4223,0.7590,0,train
10924,10925,4199,0.6066,0.9152,0.4109,0.9219,0,train
10925,10926,4200,0.0000,0.2172,0.6297,0.9906,0,train
10926,10927,4200,0.0387,0.0879,0.3473,0.4246,0,train
10927,10928,4200,0.1016,0.2250,0.2453,0.4250,0,train
10928,10929,4200,0.1145,0.3277,0.4133,0.5602,0,train
10929,10930,4200,0.1551,0.6793,0.5570,0.8773,0,train
10930,10931,4200,0.2246,0.3113,0.3371,0.4223,0,train
10931,10932,4200,0.3285,0.4715,0.4398,0.5258,0,train
10932,10933,4200,0.3488,0.4621,0.3500,0.4313,0,train
10933,10934,4200,0.3590,0.6395,0.5098,0.5527,0,train
10934,10935,4200,0.4637,0.5520,0.3902,0.4488,0,train
10935,10936,4200,0.4906,0.5516,0.3426,0.4199,0,train
10936,10937,4200,0.5418,0.7191,0.4754,0.5574,0,train
10937,10938,4200,0.5684,0.6488,0.4316,0.4777,0,train
10938,10939,4200,0.5711,0.6383,0.3613,0.4199,0,train
10939,10940,4200,0.6188,0.9984,0.5668,0.8488,0,train
10940,10941,4200,0.6656,0.7313,0.3516,0.4391,0,train
10941,10942,4200,0.7520,0.8246,0.4816,0.5449,0,train
10942,10943,4200,0.7707,0.8262,0.4039,0.4664,0,train
10943,10944,4200,0.8043,0.8910,0.4773,0.5352,0,train
10944,10945,4200,0.8094,0.8766,0.3828,0.4578,0,train
10945,10946,4200,0.8840,0.9645,0.3234,0.4203,0,train
10946,10947,4200,0.8930,0.9633,0.4793,0.5301,0,train
10947,10948,4200,0.9594,0.9984,0.3523,0.4227,0,train
10948,10949,4200,0.9656,0.9984,0.4695,0.5273,0,train
10949,10950,4201,0.2543,0.7035,0.3109,0.5609,0,train
10950,10951,4202,0.2355,0.3488,0.7105,0.8629,0,train
10951,10952,4202,0.2523,0.5242,0.3945,0.7883,0,train
10952,10953,4202,0.3488,0.6137,0.3316,0.8777,0,train
10953,10954,4202,0.5875,0.9984,0.0000,0.9406,0,train
10954,10955,4203,0.0418,0.3816,0.1715,0.8723,0,train
10955,10956,4203,0.3758,0.4445,0.3484,0.7000,0,train
10956,10957,4203,0.4219,0.9563,0.1375,0.8500,0,train
10957,10958,4203,0.9086,0.9992,0.2605,0.5004,0,train
10958,10959,4204,0.3629,0.8465,0.3180,0.9680,0,train
10959,10960,4204,0.0000,0.4828,0.0000,0.9984,0,train
10960,10961,4205,0.0000,0.2891,0.5141,0.8672,0,train
10961,10962,4205,0.1852,0.6461,0.0840,0.8816,0,train
10962,10963,4205,0.6219,0.9984,0.0000,0.8266,0,train
10963,10964,4206,0.0332,0.2715,0.7387,0.9520,0,train
10964,10965,4207,0.5453,0.9156,0.1426,0.7074,0,train
10965,10966,4207,0.0500,0.3484,0.2656,0.7188,0,train
10966,10967,4208,0.0000,0.9984,0.0473,0.8699,0,train
10967,10968,4209,0.0000,0.1094,0.3969,0.5453,0,train
10968,10969,4209,0.0000,0.1250,0.4863,0.7559,0,train
10969,10970,4209,0.0109,0.8047,0.2379,0.9996,0,train
10970,10971,4209,0.2461,0.4570,0.4703,0.5875,0,train
10971,10972,4209,0.3789,0.5461,0.2105,0.5895,0,train
10972,10973,4209,0.4195,0.7242,0.4313,0.5875,0,train
10973,10974,4209,0.5984,0.7906,0.3688,0.4844,0,train
10974,10975,4209,0.7055,0.9992,0.4027,0.9988,0,train
10975,10976,4210,0.4840,0.9988,0.1504,0.5449,0,train
10976,10977,4211,0.0000,0.9984,0.0000,0.9984,0,train
10977,10978,4212,0.4656,0.9891,0.0090,0.6504,0,train
10978,10979,4212,0.0000,0.4297,0.0000,0.7328,0,train
10979,10980,4213,0.0363,0.4605,0.3246,0.7691,0,train
10980,10981,4213,0.2422,0.9984,0.0020,0.9387,0,train
10981,10982,4214,0.0000,0.9984,0.0000,0.9078,0,train
10982,10983,4215,0.0000,0.1266,0.5211,0.7305,0,train
10983,10984,4215,0.2254,0.4527,0.6324,0.8254,0,train
10984,10985,4215,0.5324,0.6254,0.2723,0.8309,0,train
10985,10986,4215,0.6164,0.9992,0.0004,0.9809,0,train
10986,10987,4216,0.1926,0.9855,0.4363,0.9449,0,train
10987,10988,4217,0.2297,0.6984,0.1004,0.5934,0,train
10988,10989,4217,0.0000,0.3156,0.0004,0.8543,0,train
10989,10990,4217,0.6598,0.9996,0.0000,0.9000,0,train
10990,10991,4218,0.0000,0.9516,0.5281,0.9984,0,train
10991,10992,4219,0.6516,0.9516,0.2359,0.7891,0,train
10992,10993,4219,0.0004,0.7199,0.0000,0.8969,0,train
10993,10994,4219,0.9371,0.9988,0.0000,0.9984,0,train
10994,10995,4220,0.2129,0.9309,0.4195,0.7430,0,train
10995,10996,4221,0.0273,0.8617,0.1988,0.5637,0,train
10996,10997,4222,0.1910,0.4574,0.4629,0.7262,0,train
10997,10998,4222,0.0707,0.2277,0.5328,0.6453,0,train
10998,10999,4223,0.3422,0.4406,0.1207,0.3402,0,train
10999,11000,4223,0.4395,0.6152,0.0566,0.3621,0,train
11000,11001,4223,0.6035,0.8621,0.0000,0.3953,0,train
11001,11002,4223,0.8578,0.9578,0.0000,0.3984,0,train
11002,11003,4224,0.0000,0.3250,0.0000,0.8422,0,train
11003,11004,4224,0.0004,0.5246,0.5602,0.9992,0,train
11004,11005,4225,0.1707,0.8465,0.2891,0.9375,0,train
11005,11006,4225,0.7977,0.8555,0.5129,0.7621,0,train
11006,11007,4226,0.1523,0.3227,0.5105,0.7566,0,train
11007,11008,4226,0.0000,0.0750,0.6367,0.7289,0,train
11008,11009,4226,0.4711,0.5242,0.6449,0.7270,0,train
11009,11010,4226,0.6320,0.7289,0.6344,0.7562,0,train
11010,11011,4226,0.7418,0.8285,0.6535,0.7324,0,train
11011,11012,4226,0.8434,0.9301,0.6555,0.7523,0,train
11012,11013,4227,0.4094,0.7453,0.4500,0.6984,0,train
11013,11014,4228,0.0000,0.3422,0.0125,0.7953,0,train
11014,11015,4229,0.6773,0.9992,0.1309,0.9504,0,train
11015,11016,4230,0.0000,0.9984,0.1344,0.7734,0,train
11016,11017,4231,0.1215,0.9066,0.2645,0.8105,0,train
11017,11018,4232,0.6547,1.0000,0.0012,0.5066,0,train
11018,11019,4232,0.0000,0.1625,0.0000,0.6937,0,train
11019,11020,4232,0.1289,0.6539,0.0000,0.6922,0,train
11020,11021,4233,0.0000,0.1437,0.0844,0.3719,0,train
11021,11022,4233,0.0000,0.2219,0.2984,0.7281,0,train
11022,11023,4233,0.0758,0.3586,0.1461,0.5617,0,train
11023,11024,4233,0.3254,0.6105,0.1824,0.7707,0,train
11024,11025,4233,0.4113,0.7512,0.1027,0.3160,0,train
11025,11026,4233,0.5926,0.7840,0.2316,0.7137,0,train
11026,11027,4233,0.7473,0.8137,0.2918,0.3723,0,train
11027,11028,4233,0.7793,0.9988,0.1332,0.7480,0,train
11028,11029,4234,0.1516,0.3422,0.4137,0.7066,0,train
11029,11030,4234,0.2551,0.7590,0.3477,0.7367,0,train
11030,11031,4234,0.5625,0.7906,0.1117,0.4227,0,train
11031,11032,4234,0.7113,0.9996,0.3117,0.7820,0,train
11032,11033,4235,0.0004,0.4137,0.1961,0.7711,0,train
11033,11034,4235,0.2750,0.9938,0.0000,0.9266,0,train
11034,11035,4236,0.0004,0.4621,0.0004,0.4637,0,train
11035,11036,4236,0.1297,0.9984,0.0055,0.8977,0,train
11036,11037,4237,0.0062,0.5000,0.5488,0.8340,0,train
11037,11038,4237,0.5582,0.8949,0.2555,0.8555,0,train
11038,11039,4238,0.1723,0.8824,0.2297,0.7625,0,train
11039,11040,4239,0.0211,0.9727,0.1969,0.8313,0,train
